code,iso,country,region,EPI.new,HLT.new,AIR.new,HAD.new,PMD.new,OZD.new,NOE.new,SOE.new,COE.new,VOE.new,H2O.new,USD.new,UWD.new,HMT.new,PBD.new,WMG.new,MSW.new,REC.new,OCP.new,ECO.new,BDH.new,TBN.new,TBG.new,MPA.new,PAR.new,SHI.new,SPI.new,BHV.new,ECS.new,TCL.new,GRL.new,WTL.new,FSH.new,FSS.new,RMS.new,FTD.new,ACD.new,SDA.new,NXA.new,AGR.new,SPU.new,SNM.new,WRS.new,WWT.new,PCC.new,CCH.new,CDA.new,CHA.new,FGA.new,NDA.new,BCA.new,GHN.new,LCB.new,GIB.new,GHP.new,EPI.rgn.mean,EPI.rgn.rank,HLT.rgn.mean,HLT.rgn.rank,AIR.rgn.mean,AIR.rgn.rank,HAD.rgn.mean,HAD.rgn.rank,PMD.rgn.mean,PMD.rgn.rank,OZD.rgn.mean,OZD.rgn.rank,NOE.rgn.mean,NOE.rgn.rank,SOE.rgn.mean,SOE.rgn.rank,COE.rgn.mean,COE.rgn.rank,VOE.rgn.mean,VOE.rgn.rank,H2O.rgn.mean,H2O.rgn.rank,USD.rgn.mean,USD.rgn.rank,UWD.rgn.mean,UWD.rgn.rank,HMT.rgn.mean,HMT.rgn.rank,PBD.rgn.mean,PBD.rgn.rank,WMG.rgn.mean,WMG.rgn.rank,MSW.rgn.mean,MSW.rgn.rank,REC.rgn.mean,REC.rgn.rank,OCP.rgn.mean,OCP.rgn.rank,ECO.rgn.mean,ECO.rgn.rank,BDH.rgn.mean,BDH.rgn.rank,TBN.rgn.mean,TBN.rgn.rank,TBG.rgn.mean,TBG.rgn.rank,MPA.rgn.mean,MPA.rgn.rank,PAR.rgn.mean,PAR.rgn.rank,SHI.rgn.mean,SHI.rgn.rank,SPI.rgn.mean,SPI.rgn.rank,BHV.rgn.mean,BHV.rgn.rank,ECS.rgn.mean,ECS.rgn.rank,TCL.rgn.mean,TCL.rgn.rank,GRL.rgn.mean,GRL.rgn.rank,WTL.rgn.mean,WTL.rgn.rank,FSH.rgn.mean,FSH.rgn.rank,FSS.rgn.mean,FSS.rgn.rank,RMS.rgn.mean,RMS.rgn.rank,FTD.rgn.mean,FTD.rgn.rank,ACD.rgn.mean,ACD.rgn.rank,SDA.rgn.mean,SDA.rgn.rank,NXA.rgn.mean,NXA.rgn.rank,AGR.rgn.mean,AGR.rgn.rank,SPU.rgn.mean,SPU.rgn.rank,SNM.rgn.mean,SNM.rgn.rank,WRS.rgn.mean,WRS.rgn.rank,WWT.rgn.mean,WWT.rgn.rank,PCC.rgn.mean,PCC.rgn.rank,CCH.rgn.mean,CCH.rgn.rank,CDA.rgn.mean,CDA.rgn.rank,CHA.rgn.mean,CHA.rgn.rank,FGA.rgn.mean,FGA.rgn.rank,NDA.rgn.mean,NDA.rgn.rank,BCA.rgn.mean,BCA.rgn.rank,GHN.rgn.mean,GHN.rgn.rank,LCB.rgn.mean,LCB.rgn.rank,GIB.rgn.mean,GIB.rgn.rank,GHP.rgn.mean,GHP.rgn.rank
112,BLR,Belarus,Former Soviet States,48.5,51.1,46.1,70.1,25.6,62.1,26.9,50.1,62.3,65.5,60.5,60.2,60.7,57,57,49.1,64.2,19,NA,55.4,66.9,80.3,80.3,NA,27.3,91.4,78.2,42,17.7,8.4,58.7,32.7,NA,NA,NA,NA,97.8,100,95.6,36.4,26.9,45.9,55.8,55.8,39.6,39.6,50.6,43.7,59.7,20.8,100,24.9,37.6,29.3,21.1,41.1,2,37.35,1,31.09166667,2,46.71666667,2,16.275,3,40.80833333,1,23.45833333,5,38.54166667,2,57.825,1,49.29166667,1,50.58333333,1,48.99166667,1,51.63333333,2,47.375,3,47.375,3,28.63333333,1,35.16666667,2,16.03333333,4,32.4,4,45.78333333,3,47.84166667,2,57.20833333,2,60.55,2,23.4,4,19.01666667,3,90.45,8,44.725,1,42.725,8,49.39166667,12,49.14166667,12,42.5,2,57.54545455,10,16.86666667,4,22.35,3,16.4,4,14.6,3,59.08333333,1,55.675,1,62.475,1,45.29166667,10,40.03333333,10,50.53333333,8,16.725,1,16.725,1,37.95,6,37.95,6,36.28333333,3,36.2,4,62.86666667,5,41.58333333,11,64.725,1,29.90833333,8,72.95833333,10,51.75,11,39.86666667,9
84,BLZ,Belize,Latin America & Caribbean,50,39,37.6,37,32.3,51.6,58,81.7,72.8,21.2,42.7,47.3,39.6,53.8,53.8,23.4,17.5,10.4,48.1,57.8,91.9,99.3,96.6,100,96.8,36.3,89.9,50.4,29.7,6.3,100,100,20.7,NA,10.1,34.4,85.9,100,71.8,21.5,23.1,19.9,0.4,0.4,47.1,47.1,27.3,37,NA,10.1,62.7,72.4,41.2,23.5,59.3,44.290625,7,44.471875,24,43.65,23,47.771875,26,36.753125,22,68.31875,26,43.515625,10,62.521875,8,65.20625,14,34.88125,18,47.028125,24,51.99375,21,43.7125,25,50.1,13,50.1,13,36.90625,25,46.9875,27,15.3375,23,37.86,8,43.478125,1,57.278125,1,73.159375,4,71.8,8,34.8,1,55.796875,3,60.38461538,21,41.4875,1,48.203125,14,26.83125,14,14.78125,26,61.87741935,1,67.55,1,23.14666667,13,32.15833333,32,16.17666667,23,21.21764706,5,72.278125,11,80.53125,1,64.01875,14,32.678125,24,37.08,18,32.653125,25,12.08125,27,12.08125,27,45.0875,13,45.0875,13,38.853125,26,43.975,22,59.51904762,32,69.35625,32,70.465625,20,46.684375,8,51.75,22,42.784375,29,50.959375,13
68,BOL,Bolivia,Latin America & Caribbean,40.1,35.8,30,28.4,26.1,42.4,50.1,93.6,53,0,40.1,42.5,38.5,43,43,50,57.8,34.4,NA,52.9,82.6,97.1,96.7,NA,63,75.2,66.8,57.6,13,9.5,27.9,19.4,NA,NA,NA,NA,22.3,0,44.5,66.1,63.3,68.9,3.5,3.5,28.3,28.3,22.7,34.6,66,64.1,57.5,19.2,60,49.1,25.7,44.290625,25,44.471875,27,43.65,30,47.771875,28,36.753125,26,68.31875,28,43.515625,11,62.521875,2,65.20625,24,34.88125,30,47.028125,26,51.99375,28,43.7125,26,50.1,21,50.1,21,36.90625,8,46.9875,12,15.3375,1,37.86,32,43.478125,5,57.278125,3,73.159375,6,71.8,7,34.8,32,55.796875,13,60.38461538,9,41.4875,5,48.203125,6,26.83125,31,14.78125,22,61.87741935,31,67.55,30,23.14666667,32,32.15833333,31,16.17666667,32,21.21764706,31,72.278125,31,80.53125,32,64.01875,28,32.678125,4,37.08,5,32.653125,4,12.08125,19,12.08125,19,45.0875,30,45.0875,30,38.853125,29,43.975,26,59.51904762,8,69.35625,20,70.465625,24,46.684375,28,51.75,13,42.784375,12,50.959375,30
76,BRA,Brazil,Latin America & Caribbean,43.6,46,44.9,42.1,50.3,41.2,26.2,42.8,54.5,14.1,46.2,47.7,45.2,58.2,58.2,38.7,73.1,2.8,5.8,55.2,78.2,87.3,80,100,51.7,45.8,70.3,54.2,17.1,10.2,33.9,41.4,22.3,39.2,13.5,11.7,70.4,66.9,73.9,56.5,48,65,52.4,52.4,29.6,29.6,42.9,44.4,82.2,59.5,100,0,33.1,24.4,43.2,44.290625,19,44.471875,15,43.65,13,47.771875,19,36.753125,5,68.31875,29,43.515625,25,62.521875,26,65.20625,22,34.88125,23,47.028125,18,51.99375,19,43.7125,13,50.1,11,50.1,11,36.90625,15,46.9875,9,15.3375,31,37.86,30,43.478125,3,57.278125,6,73.159375,11,71.8,17,34.8,1,55.796875,18,60.38461538,19,41.4875,4,48.203125,10,26.83125,26,14.78125,20,61.87741935,27,67.55,24,23.14666667,12,32.15833333,8,16.17666667,16,21.21764706,11,72.278125,20,80.53125,23,64.01875,12,32.678125,5,37.08,9,32.653125,5,12.08125,2,12.08125,2,45.0875,29,45.0875,29,38.853125,11,43.975,16,59.51904762,2,69.35625,23,70.465625,1,46.684375,32,51.75,24,42.784375,28,50.959375,20
52,BRB,Barbados,Latin America & Caribbean,53.2,61.8,65.3,95.8,32.8,100,78.8,89.9,91,96.9,52,58.3,47.8,69.6,69.6,59,81.5,10.6,62.4,24.9,13.6,2.8,2.8,0.1,50.4,NA,0.8,58.8,35.9,14.5,100,100,19.3,15.7,22.9,NA,92.2,100,84.4,11.9,NA,11.9,0,0,79.9,79.9,76.1,55,NA,92.6,70.5,95.5,66.8,60.9,47,44.290625,2,44.471875,2,43.65,1,47.771875,1,36.753125,21,68.31875,1,43.515625,4,62.521875,3,65.20625,2,34.88125,1,47.028125,9,51.99375,8,43.7125,8,50.1,4,50.1,4,36.90625,3,46.9875,2,15.3375,22,37.86,5,43.478125,32,57.278125,32,73.159375,32,71.8,32,34.8,28,55.796875,19,60.38461538,30,41.4875,32,48.203125,5,26.83125,6,14.78125,15,61.87741935,1,67.55,1,23.14666667,16,32.15833333,20,16.17666667,4,21.21764706,28,72.278125,3,80.53125,1,64.01875,4,32.678125,29,37.08,30,32.653125,29,12.08125,29,12.08125,29,45.0875,1,45.0875,1,38.853125,2,43.975,7,59.51904762,27,69.35625,5,70.465625,17,46.684375,2,51.75,10,42.784375,4,50.959375,19
96,BRN,Brunei Darussalam,Asia-Pacific,45.7,68.1,61.7,75.2,57.8,68.8,29.3,54.5,13.7,0,85.7,94.3,79.9,67.6,67.6,59.7,85.5,20,47.7,38.6,58.5,100,100,1.2,21.1,0,73.9,56.9,20.7,20.7,NA,NA,8.4,NA,9.6,6.8,70.4,59.4,81.5,14.8,29.6,0,5.8,5.8,41.7,41.7,34,53.4,59.7,75.8,73.6,44.7,61.2,15,0,36.016,5,40.176,4,36.084,4,33.116,4,34.296,2,55.796,7,46.94,13,50.808,10,51.872,20,38.392,21,46.296,4,51.112,4,43.08,4,54.728,9,54.728,9,32.784,3,36.44,5,25.98,11,33.65652174,7,34.868,10,40.748,7,58.312,1,56.6,1,16.72173913,16,15.276,9,56.515,18,35.12,3,48.792,7,24.25238095,12,18.8,8,49.49375,25,44.79,25,25.19565217,22,34.56190476,25,18.14090909,14,10.3,7,56.288,9,50.268,8,62.312,9,29.072,22,23.11176471,7,35.94,25,13.98636364,7,13.98636364,7,35.092,9,35.092,9,22.548,8,36.968,4,68.8,9,58.812,6,70.572,13,39.164,10,39.745,3,39.08,20,49.272,24
64,BTN,Bhutan,Southern Asia,42.5,27.2,19.6,18.7,21.7,2.9,22.9,42.3,3.2,13,31.2,30.8,31.5,42.6,42.6,43.4,64.3,1.7,NA,54.9,79.6,100,100,NA,37.7,96.6,75.4,39.4,33.3,35.6,44.9,8.2,NA,NA,NA,NA,45.4,31.9,58.9,37.3,24.4,50.2,0,0,36.8,36.8,0,61.9,NA,71.2,53.9,61.4,45.7,44.4,56.6,31.6375,2,23.725,3,19.625,3,19.4625,3,18.9,3,13.3625,5,25.15,3,35.6125,3,18.95,4,28.6,7,30.8875,3,32.8625,3,29.575,3,32.6875,3,32.6875,3,19.475,1,21.0625,1,13.7625,8,20.74,8,36.45,1,38.85,1,47.425,1,56.4875,1,7.7,8,16.4375,2,88.9,2,30.475,1,38.4125,4,45.7875,5,41.45,5,50.91428571,3,55.01428571,7,34.34,8,41.16,8,34.52,8,7.4,8,35.725,3,24.5875,4,46.8625,2,33.0375,4,28.61428571,5,39.25,2,0.7625,4,0.7625,4,30.475,2,30.475,2,15.9375,6,41.0875,1,70.25,8,52.7,2,55.225,3,30.2625,2,57.42857143,4,50.3625,4,75.5625,8
72,BWA,Botswana,Sub-Saharan Africa,54,21.3,17.1,20.8,7.7,33.6,39.8,45.1,63.2,12.4,20.9,21.9,20.2,39.2,39.2,27.3,30.5,21,NA,61.4,89.3,100,100,NA,71.4,96,92.3,57.2,58.8,60.8,48.7,57.5,NA,NA,NA,NA,37.2,46.8,27.7,10.7,16.7,4.8,0.9,0.9,63.1,63.1,10.7,100,NA,100,44,100,91.9,100,48.2,37.04565217,2,23.57608696,24,25.13478261,40,16.15652174,8,27.57173913,41,38.79347826,27,41.40217391,21,59.17391304,36,42.5,7,24.43913043,35,15.99347826,8,16.7,8,15.52608696,9,40.73478261,24,40.73478261,24,16.84565217,8,11.79782609,6,15.1326087,10,39.30333333,42,42.64347826,3,54.50217391,2,70.44565217,1,73.06956522,1,14.01,42,36.34347826,4,78.67045455,6,54.08181818,1,46.48478261,10,34.2826087,9,23.22857143,6,45.71777778,14,56.34318182,17,25.73,42,43.05833333,41,18.17666667,42,14.9952381,41,57.2826087,41,62.95652174,41,51.60652174,42,30.7326087,45,29.60243902,33,32.8826087,46,5.752173913,20,5.752173913,20,37.96521739,5,37.96521739,5,23.21521739,31,34.86956522,1,60,41,56.88043478,1,51.17173913,36,47.15434783,1,29.32790698,2,49.21521739,1,76.68043478,41
140,CAF,Central African Republic,Sub-Saharan Africa,44.9,13.1,19,3,28.5,13.8,42.3,79.3,21.5,0,0,0,0,23.5,23.5,3.4,0.5,9.1,NA,55.9,80.2,97,97,NA,33.7,98.5,78.3,63.5,39.7,29.2,42.6,100,NA,NA,NA,NA,61.1,62.1,60.1,15.9,10,21.9,0,0,49.5,49.5,50.4,50.3,NA,82.9,70,49.7,48.9,5.1,57,37.04565217,8,23.57608696,45,25.13478261,38,16.15652174,46,27.57173913,24,38.79347826,46,41.40217391,18,59.17391304,9,42.5,39,24.43913043,43,15.99347826,45,16.7,45,15.52608696,45,40.73478261,45,40.73478261,45,16.84565217,45,11.79782609,39,15.1326087,38,39.30333333,32,42.64347826,6,54.50217391,6,70.44565217,18,73.06956522,18,14.01,32,36.34347826,23,78.67045455,1,54.08181818,9,46.48478261,4,34.2826087,11,23.22857143,8,45.71777778,15,56.34318182,1,25.73,32,43.05833333,27,18.17666667,32,14.9952381,24,57.2826087,24,62.95652174,24,51.60652174,14,30.7326087,42,29.60243902,35,32.8826087,38,5.752173913,27,5.752173913,27,37.96521739,11,37.96521739,11,23.21521739,5,34.86956522,10,60,22,56.88043478,8,51.17173913,5,47.15434783,20,29.32790698,10,49.21521739,45,76.68043478,37
124,CAN,Canada,Global West,50,85.9,88,100,92.2,56.3,19.1,41,56.4,57.9,88.1,83.9,90.9,95.6,95.6,59.5,92.3,23.1,30.2,52.5,62.9,63.2,67.8,65.4,28.3,81.3,78.1,78.6,29.8,14.5,52,100,12.8,17.5,11.9,8,100,100,100,42.1,16.9,67.3,67.4,67.4,28.2,28.2,40.8,37.7,73.5,65.2,100,0,51,37.8,2.5,63.29545455,22,84.41363636,9,82.59090909,8,97.27272727,1,81.62727273,7,57.08636364,10,22.29545455,10,55.97272727,20,62.57727273,15,61.10454545,12,95.27727273,18,95.61363636,20,95.05,18,84.59545455,4,84.59545455,4,67.06363636,21,95.94090909,18,33.71818182,19,37.17368421,13,60.01363636,19,74.76363636,18,87.02272727,19,87.86363636,20,80.15263158,15,47.99545455,18,80.56190476,14,65.12727273,6,46.03636364,1,28.04090909,5,15.4952381,6,60.82380952,11,51.095,1,20.32631579,17,23.19444444,12,25.75789474,15,8.35,12,97.99090909,1,98.65454545,1,97.31818182,1,47.69090909,13,47.085,19,50.45909091,4,78,16,78,16,55.81363636,22,55.81363636,22,64.84545455,22,61.7,22,79.98636364,16,77.63636364,20,97.93181818,1,40.11818182,21,55.54761905,12,64.80909091,21,24.05,21
756,CHE,Switzerland,Global West,65.9,88.4,84.3,100,84.6,49.3,16.9,70.1,55.2,48.7,100,100,100,94,94,76.4,99.5,30.1,NA,60.2,62.5,57.9,68,NA,76.4,85.9,46.9,44.3,30.7,23.8,65.3,37.6,NA,NA,NA,NA,100,100,100,41.1,34.7,47.6,97,97,60.5,60.5,71.6,50.7,81.4,84.6,100,44.5,74.9,65.6,46.8,63.29545455,8,84.41363636,5,82.59090909,9,97.27272727,1,81.62727273,9,57.08636364,14,22.29545455,12,55.97272727,3,62.57727273,17,61.10454545,18,95.27727273,1,95.61363636,1,95.05,1,84.59545455,8,84.59545455,8,67.06363636,3,95.94090909,2,33.71818182,15,37.17368421,22,60.01363636,12,74.76363636,19,87.02272727,21,87.86363636,19,80.15263158,22,47.99545455,2,80.56190476,11,65.12727273,17,46.03636364,9,28.04090909,4,15.4952381,2,60.82380952,6,51.095,11,20.32631579,22,23.19444444,22,25.75789474,22,8.35,22,97.99090909,1,98.65454545,1,97.31818182,1,47.69090909,14,47.085,12,50.45909091,13,78,7,78,7,55.81363636,7,55.81363636,7,64.84545455,6,61.7,16,79.98636364,13,77.63636364,9,97.93181818,1,40.11818182,8,55.54761905,5,64.80909091,10,24.05,1
152,CHL,Chile,Latin America & Caribbean,46.7,58,48.4,59.1,46.4,65.8,6,0.1,8.2,28.2,68.1,70.1,66.8,96.8,96.8,46.4,75.7,1,33.5,51.2,61.3,61.1,44.7,100,32.1,88.4,39,64.5,28.4,12.6,100,51.8,23.3,NA,11.8,38.1,74.6,100,49.1,47.4,54.7,40.2,71.9,71.9,35.8,35.8,39.9,56.2,29.6,84.5,51.1,22.7,32.3,47.5,41.1,44.290625,12,44.471875,3,43.65,10,47.771875,9,36.753125,8,68.31875,16,43.515625,32,62.521875,31,65.20625,32,34.88125,15,47.028125,2,51.99375,4,43.7125,1,50.1,1,50.1,1,36.90625,11,46.9875,5,15.3375,32,37.86,15,43.478125,9,57.278125,14,73.159375,22,71.8,27,34.8,1,55.796875,29,60.38461538,6,41.4875,16,48.203125,3,26.83125,15,14.78125,19,61.87741935,1,67.55,18,23.14666667,11,32.15833333,25,16.17666667,17,21.21764706,2,72.278125,18,80.53125,1,64.01875,25,32.678125,8,37.08,8,32.653125,7,12.08125,1,12.08125,1,45.0875,22,45.0875,22,38.853125,15,43.975,6,59.51904762,19,69.35625,8,70.465625,28,46.684375,25,51.75,25,42.784375,14,50.959375,23
156,CHN,China,Asia-Pacific,28.4,32.8,20.6,32.9,13.8,22.1,0,0,0,27.8,59.5,61,58.4,37,37,28.6,45,24.4,0.1,24.5,9.4,4.6,8.5,1.6,2.1,72.4,2.6,43.7,21.6,17.5,36.5,31.6,17.7,25.6,20.4,3.9,100,100,100,42.4,35.3,49.5,9.4,9.4,30.4,30.4,40.2,43,53.4,69.5,100,0,48.9,89.9,28,36.016,21,40.176,13,36.084,23,33.116,8,34.296,24,55.796,24,46.94,23,50.808,24,51.872,23,38.392,13,46.296,6,51.112,9,43.08,6,54.728,18,54.728,18,32.784,13,36.44,8,25.98,9,33.65652174,22,34.868,19,40.748,22,58.312,23,56.6,22,16.72173913,15,15.276,21,56.515,7,35.12,21,48.792,14,24.25238095,11,18.8,10,49.49375,9,44.79,5,25.19565217,12,34.56190476,13,18.14090909,5,10.3,11,56.288,1,50.268,1,62.312,1,29.072,5,23.11176471,2,35.94,10,13.98636364,5,13.98636364,5,35.092,16,35.092,16,22.548,7,36.968,8,68.8,10,58.812,9,70.572,1,39.164,23,39.745,9,39.08,1,49.272,18
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,32.8,19.8,18.2,10.8,16.6,38.7,47.7,69.2,41.8,13.9,17.3,17.7,17,44.2,44.2,11,5.1,13.3,20.4,46,58.2,100,98.1,1,34.8,32.7,NA,40.9,55.5,NA,11.1,100,29.3,45.7,25.8,12.5,52.5,69,36,19.7,7.3,32,1.2,1.2,25.1,25.1,0,28.7,NA,69,85.4,33.8,20.1,66.5,93.7,37.04565217,27,23.57608696,33,25.13478261,39,16.15652174,25,27.57173913,33,38.79347826,20,41.40217391,10,59.17391304,17,42.5,25,24.43913043,30,15.99347826,15,16.7,15,15.52608696,15,40.73478261,16,40.73478261,16,16.84565217,31,11.79782609,19,15.1326087,21,39.30333333,26,42.64347826,16,54.50217391,25,70.44565217,1,73.06956522,16,14.01,15,36.34347826,21,78.67045455,40,54.08181818,45,46.48478261,28,34.2826087,10,23.22857143,45,45.71777778,44,56.34318182,1,25.73,8,43.05833333,9,18.17666667,5,14.9952381,14,57.2826087,34,62.95652174,17,51.60652174,38,30.7326087,38,29.60243902,38,32.8826087,29,5.752173913,17,5.752173913,17,37.96521739,40,37.96521739,40,23.21521739,41,34.86956522,26,60,31,56.88043478,15,51.17173913,1,47.15434783,31,29.32790698,26,49.21521739,8,76.68043478,11
120,CMR,Cameroon,Sub-Saharan Africa,30.2,14.3,13.2,14.8,6.1,31.7,38.8,47.4,28.8,4.3,7.8,8.3,7.5,35.6,35.6,15.4,12.3,4.6,32.5,33,42,57.8,68.3,0,29.4,85.4,33,56.6,19.1,15.2,37.7,24.1,10.4,NA,7.2,14.6,62.5,67.9,57,44.2,48,40.4,0,0,35.4,35.4,29.6,23.2,100,69.5,33.2,33.4,4.3,56.9,86.3,37.04565217,38,23.57608696,44,25.13478261,45,16.15652174,16,27.57173913,45,38.79347826,32,41.40217391,24,59.17391304,35,42.5,34,24.43913043,41,15.99347826,35,16.7,34,15.52608696,36,40.73478261,32,40.73478261,32,16.84565217,17,11.79782609,14,15.1326087,45,39.30333333,20,42.64347826,40,54.50217391,36,70.44565217,31,73.06956522,29,14.01,19,36.34347826,30,78.67045455,28,54.08181818,33,46.48478261,11,34.2826087,28,23.22857143,17,45.71777778,21,56.34318182,41,25.73,27,43.05833333,26,18.17666667,21,14.9952381,12,57.2826087,22,62.95652174,19,51.60652174,23,30.7326087,6,29.60243902,7,32.8826087,10,5.752173913,27,5.752173913,27,37.96521739,21,37.96521739,21,23.21521739,16,34.86956522,33,60,1,56.88043478,14,51.17173913,39,47.15434783,33,29.32790698,34,49.21521739,17,76.68043478,17
180,COD,Dem. Rep. Congo,Sub-Saharan Africa,36.9,21.1,25.1,9.9,38,23.5,33,28.8,14.1,0,13.6,13.9,13.4,35.5,35.5,4.1,3,6.4,NA,46.1,68.6,80.6,79.8,NA,32,78.2,65.9,67.3,17.4,11.5,38,32.7,NA,NA,NA,NA,56.4,60.2,52.6,26.4,21.1,31.7,0.1,0.1,35.1,35.1,45.2,7.3,NA,63.6,16.9,25.4,20.6,61.3,100,37.04565217,20,23.57608696,28,25.13478261,19,16.15652174,33,27.57173913,12,38.79347826,44,41.40217391,36,59.17391304,40,42.5,41,24.43913043,43,15.99347826,22,16.7,22,15.52608696,24,40.73478261,33,40.73478261,33,16.84565217,43,11.79782609,25,15.1326087,42,39.30333333,34,42.64347826,15,54.50217391,14,70.44565217,24,73.06956522,27,14.01,34,36.34347826,25,78.67045455,35,54.08181818,21,46.48478261,2,34.2826087,33,23.22857143,24,45.71777778,20,56.34318182,30,25.73,34,43.05833333,30,18.17666667,34,14.9952381,27,57.2826087,29,62.95652174,28,51.60652174,28,30.7326087,29,29.60243902,24,32.8826087,30,5.752173913,25,5.752173913,25,37.96521739,22,37.96521739,22,23.21521739,7,34.86956522,41,60,24,56.88043478,18,51.17173913,42,47.15434783,40,29.32790698,24,49.21521739,12,76.68043478,1
178,COG,Republic of Congo,Sub-Saharan Africa,40.1,19.7,16.7,18.7,10.1,32.3,42.3,50.7,25.7,0,14.6,14.9,14.5,44.4,44.4,23.7,21.7,17.2,34,45.6,67.5,98.3,98.3,0,60.2,93.3,86.4,67.5,26.5,20.4,31.4,57.9,14.9,NA,10.1,21,62.7,72.3,53,34.5,34.7,34.3,8.8,8.8,44.9,44.9,43.8,57.6,59,62.9,55.7,46.1,8.1,16.7,54.2,37.04565217,16,23.57608696,34,25.13478261,42,16.15652174,11,27.57173913,39,38.79347826,30,41.40217391,18,59.17391304,33,42.5,35,24.43913043,43,15.99347826,20,16.7,20,15.52608696,20,40.73478261,14,40.73478261,14,16.84565217,11,11.79782609,8,15.1326087,17,39.30333333,18,42.64347826,17,54.50217391,15,70.44565217,17,73.06956522,15,14.01,19,36.34347826,5,78.67045455,12,54.08181818,6,46.48478261,1,34.2826087,21,23.22857143,13,45.71777778,27,56.34318182,16,25.73,23,43.05833333,29,18.17666667,18,14.9952381,4,57.2826087,20,62.95652174,14,51.60652174,27,30.7326087,17,29.60243902,14,32.8826087,27,5.752173913,10,5.752173913,10,37.96521739,14,37.96521739,14,23.21521739,8,34.86956522,4,60,9,56.88043478,19,51.17173913,22,47.15434783,22,29.32790698,31,49.21521739,42,76.68043478,38
170,COL,Colombia,Latin America & Caribbean,42.4,50.3,44,45.8,43.1,66.2,25.9,57.7,41.5,10.6,55.9,64.6,50.1,61.1,61.1,60.3,89.1,28.5,34.4,49.6,77.4,86,79.4,100,60.7,69.1,41.1,55.8,30.6,16,48.8,100,6.6,9.6,3.6,NA,52,55.9,48.2,31.2,40,22.3,25.9,25.9,30.2,30.2,30.8,44,44.1,72,57.7,14.8,50.2,49.4,53.7,44.290625,20,44.471875,9,43.65,15,47.771875,16,36.753125,9,68.31875,15,43.515625,26,62.521875,20,65.20625,28,34.88125,25,47.028125,5,51.99375,6,43.7125,5,50.1,9,50.1,9,36.90625,2,46.9875,1,15.3375,2,37.86,14,43.478125,11,57.278125,7,73.159375,14,71.8,18,34.8,1,55.796875,15,60.38461538,15,41.4875,12,48.203125,8,26.83125,12,14.78125,14,61.87741935,19,67.55,1,23.14666667,28,32.15833333,21,16.17666667,30,21.21764706,18,72.278125,28,80.53125,27,64.01875,27,32.678125,14,37.08,11,32.653125,23,12.08125,4,12.08125,4,45.0875,27,45.0875,27,38.853125,22,43.975,17,59.51904762,18,69.35625,15,70.465625,23,46.684375,29,51.75,15,42.784375,11,50.959375,17
174,COM,Comoros,Sub-Saharan Africa,42.5,31.1,38.4,11.7,48.2,63.7,76.3,89.8,89,87.5,15.2,15,15.4,46.4,46.4,15.5,0.4,10.1,51.3,49.1,53.9,100,100,0.7,14,0,38.5,50.1,35.5,24.8,100,NA,78.4,56.7,100,NA,59.2,55.8,62.6,37.3,NA,37.3,10.1,10.1,41.2,41.2,9,21.3,58.9,53.6,61.4,76.4,0,24.9,98.6,37.04565217,12,23.57608696,4,25.13478261,3,16.15652174,22,27.57173913,6,38.79347826,3,41.40217391,4,59.17391304,3,42.5,3,24.43913043,5,15.99347826,19,16.7,19,15.52608696,19,40.73478261,11,40.73478261,11,16.84565217,16,11.79782609,43,15.1326087,32,39.30333333,7,42.64347826,14,54.50217391,27,70.44565217,1,73.06956522,1,14.01,17,36.34347826,40,78.67045455,41,54.08181818,29,46.48478261,16,34.2826087,14,23.22857143,12,45.71777778,1,56.34318182,45,25.73,2,43.05833333,6,18.17666667,1,14.9952381,26,57.2826087,26,62.95652174,34,51.60652174,12,30.7326087,12,29.60243902,43,32.8826087,20,5.752173913,8,5.752173913,8,37.96521739,16,37.96521739,16,23.21521739,33,34.86956522,36,60,11,56.88043478,24,51.17173913,13,47.15434783,7,29.32790698,35,49.21521739,39,76.68043478,8
132,CPV,Cabo Verde,Sub-Saharan Africa,41.9,32.6,28,30.3,11.7,54,78.8,88.3,83.9,96.2,35.6,37.1,34.5,58.7,58.7,24.1,8.6,17.4,61.7,37.9,12.1,16.9,16.9,0,2.1,0,8.4,43.1,80.8,NA,61.6,100,100,100,100,NA,21.4,42.9,0,16.7,NA,16.7,24.7,24.7,51.4,51.4,29.7,44.9,NA,100,49.4,77.4,0,36.4,80.1,37.04565217,13,23.57608696,3,25.13478261,12,16.15652174,6,27.57173913,37,38.79347826,4,41.40217391,3,59.17391304,4,42.5,4,24.43913043,3,15.99347826,3,16.7,4,15.52608696,3,40.73478261,3,40.73478261,3,16.84565217,10,11.79782609,16,15.1326087,15,39.30333333,3,42.64347826,28,54.50217391,43,70.44565217,42,73.06956522,42,14.01,19,36.34347826,46,78.67045455,41,54.08181818,41,46.48478261,25,34.2826087,7,23.22857143,43,45.71777778,11,56.34318182,1,25.73,1,43.05833333,1,18.17666667,1,14.9952381,23,57.2826087,45,62.95652174,42,51.60652174,45,30.7326087,41,29.60243902,42,32.8826087,42,5.752173913,3,5.752173913,3,37.96521739,10,37.96521739,10,23.21521739,15,34.86956522,15,60,21,56.88043478,1,51.17173913,33,47.15434783,5,29.32790698,35,49.21521739,36,76.68043478,26
